Program Time [s],data 0
79.3605,58
79.3605,0
79.3646,-35
79.3646,-49
79.3646,-57
79.3687,-61
79.3687,-75
79.3728,-70
79.3728,-18
79.3728,52
79.3769,102
79.3769,120
79.381,86
79.381,32
79.381,-17
79.3851,-43
79.3851,-52
79.3892,-56
79.3892,-58
79.3892,-79
79.3933,-54
79.3933,14
79.3933,72
79.3974,117
79.3974,111
79.4014,63
79.4015,4
79.4015,-33
79.4056,-48
79.4056,-55
79.4097,-57
79.4097,-68
79.4097,-73
79.4137,-29
79.4138,43
79.4138,94
79.4178,121
79.4179,93
79.422,41
79.422,-11
79.422,-42
79.426,-52
79.426,-57
79.4301,-59
79.4301,-79
79.4302,-61
79.4342,4
79.4342,66
79.4383,112
79.4383,116
79.4383,72
79.4424,12
79.4424,-27
79.4465,-47
79.4465,-54
79.4465,-56
79.4506,-61
79.4506,-76
79.4506,-39
79.4547,32
79.4547,84
79.4588,119
79.4588,101
79.4588,51
79.4629,-8
79.4629,-40
79.467,-51
79.467,-56
79.467,-60
79.4711,-76
79.4711,-65
79.4711,-6
79.4751,61
79.4752,108
79.4793,117
79.4793,78
79.4793,21
79.4834,-21
79.4834,-44
79.4875,-52
79.4875,-56
79.4875,-59
79.4916,-79
79.4916,-46
79.4956,25
79.4957,79
79.4957,120
79.4998,104
79.4998,55
79.4998,-3
79.5038,-38
79.5038,-50
79.508,-56
79.508,-59
79.508,-74
79.512,-68
79.5121,-15
79.5161,54
79.5162,103
79.5162,120
79.5202,83
79.5202,28
79.5243,-18
79.5243,-43
79.5243,-52
79.5284,-56
79.5284,-58
79.5284,-80
79.5325,-50
79.5325,19
79.5366,75
79.5366,118
79.5366,108
79.5407,58
79.5407,0
79.5448,-33
79.5448,-48
79.5448,-55
79.549,-59
79.549,-71
79.553,-71
79.553,-23
79.553,48
79.5571,98
79.5571,120
79.5571,90
79.5612,36
79.5612,-14
79.5653,-42
79.5653,-53
79.5653,-57
79.5694,-58
79.5694,-79
79.5734,-57
79.5734,9
79.5735,69
79.5776,114
79.5776,113
79.5776,69
79.5816,10
79.5816,-29
79.5858,-48
79.5858,-55
79.5858,-58
79.5899,-63
79.5899,-74
79.594,-34
79.594,36
79.594,88
79.598,119
79.5981,98
79.6022,47
79.6022,-9
79.6022,-40
79.6063,-50
79.6063,-57
79.6063,-59
79.6103,-76
79.6103,-65
79.6144,-5
79.6144,61
79.6145,107
79.6185,118
79.6185,80
79.6226,21
79.6226,-21
79.6226,-46
79.6267,-55
79.6267,-56
79.6308,-57
79.6308,-78
79.6308,-45
79.6349,24
79.6349,78
79.6349,119
79.639,105
79.639,56
79.6431,-2
79.6431,-37
79.6431,-50
79.6472,-57
79.6472,-60
79.6513,-74
79.6513,-69
79.6513,-15
79.6554,54
79.6554,103
79.6595,118
79.6595,83
79.6595,29
79.6636,-17
79.6636,-42
79.6636,-52
79.6677,-56
79.6677,-59
79.6718,-80
79.6718,-50
79.6718,19
79.6758,75
79.6758,118
79.68,108
79.68,60
79.68,1
79.6841,-34
79.6841,-48
79.6841,-57
79.6882,-59
79.6882,-71
79.6922,-70
79.6922,-23
79.6923,48
79.6963,98
79.6963,121
79.7004,89
79.7004,36
79.7005,-15
79.7045,-42
79.7045,-52
79.7086,-57
79.7086,-59
79.7086,-80
79.7127,-58
79.7127,9
79.7127,69
79.7168,113
79.7168,113
79.721,68
79.721,10
79.721,-26
79.725,-46
79.725,-54
79.7291,-55
79.7291,-63
79.7291,-77
79.7332,-36
79.7332,36
79.7332,87
79.7373,119
79.7373,98
79.7414,48
79.7414,-9
79.7414,-40
79.7455,-51
79.7455,-57
79.7496,-60
79.7496,-76
79.7496,-66
79.7537,-5
79.7537,61
79.7578,107
79.7578,117
79.7578,80
79.7619,22
79.7619,-21
79.7619,-45
79.766,-53
79.766,-56
79.7701,-58
79.7701,-80
79.7701,-47
79.7741,23
79.7741,77
79.7783,119
79.7783,106
79.7783,56
79.7824,-2
79.7824,-36
79.7864,-49
79.7864,-57
79.7865,-60
79.7906,-72
79.7906,-67
79.7906,-17
79.7946,52
79.7946,103
79.7987,119
79.7988,84
79.7988,30
79.8028,-16
79.8028,-42
79.807,-52
79.807,-56
79.807,-57
79.811,-80
79.811,-51
79.8151,16
79.8151,73
79.8151,118
79.8192,109
79.8192,59
79.8192,0
79.8233,-34
79.8233,-48
79.8274,-55
79.8274,-58
79.8274,-69
79.8315,-71
79.8315,-25
79.8356,46
79.8356,96
79.8356,121
79.8397,92
79.8397,38
79.8397,-14
79.8438,-43
79.8438,-52
79.8479,-57
79.8479,-59
79.8479,-79
79.852,-58
79.852,7
79.879,68
79.879,112
79.879,113
79.879,69
79.879,11
79.879,-27
79.879,-46
79.879,-54
79.879,-57
79.879,-63
79.879,-75
79.879,-35
79.8791,35
79.8791,87
79.8791,121
79.8791,98
79.8806,47
79.8806,-9
79.8848,-41
79.8848,-52
79.8848,-56
79.8889,-59
79.8889,-76
79.8889,-66
79.893,-6
79.893,60
79.8971,107
79.8971,118
79.8971,80
79.9011,23
79.9011,-21
79.9053,-44
79.9053,-53
79.9053,-57
79.9093,-59
79.9093,-79
79.9134,-46
79.9135,24
79.9135,78
79.9175,118
79.9175,104
79.9216,55
79.9216,-2
79.9216,-36
79.9257,-49
79.9257,-56
79.9257,-59
79.9298,-73
79.9298,-68
79.9339,-16
79.9339,52
79.9339,100
79.938,118
79.938,84
79.9421,29
79.9421,-17
79.9421,-41
79.9462,-51
79.9462,-56
79.9462,-58
79.9503,-80
79.9503,-54
79.9544,16
79.9544,74
79.9544,117
79.9584,110
79.9584,61
79.9626,3
79.9626,-33
79.9626,-48
79.9667,-56
79.9667,-58
79.9707,-70
79.9707,-71
79.9707,-26
79.9748,44
79.9748,94
79.9749,120
79.979,92
79.979,40
79.983,-12
79.983,-42
79.983,-52
79.9871,-58
79.9871,-60
79.9912,-78
79.9912,-59
79.9912,5
79.9953,67
79.9953,112
79.9994,114
79.9994,71
79.9994,13
80.0035,-26
80.0035,-45
80.0035,-54
80.0076,-57
80.0076,-64
80.0117,-76
80.0117,-36
80.0117,36
80.0158,87
80.0158,120
80.0199,98
80.0199,46
80.0199,-10
80.024,-41
80.024,-51
80.024,-56
80.0281,-58
80.0281,-76
80.0322,-65
80.0322,-5
80.0322,60
80.0363,106
80.0363,118
80.0404,79
80.0404,21
80.0404,-22
80.0445,-43
80.0445,-53
80.0486,-57
80.0486,-59
80.0486,-79
80.0527,-45
80.0527,25
80.0527,79
80.0567,119
80.0568,104
80.0609,55
80.0609,-3
80.0609,-37
80.065,-50
80.065,-57
80.0691,-59
80.0691,-73
80.0691,-68
80.0731,-15
80.0732,54
80.0773,103
80.0773,118
80.0773,82
80.0813,27
80.0813,-17
80.0814,-41
80.0854,-51
80.0854,-55
80.0895,-59
80.0895,-80
80.0896,-50
80.0936,19
80.0936,74
80.0977,119
80.0978,108
80.0978,57
80.1018,0
80.1018,-35
80.1059,-48
80.1059,-56
80.1059,-58
80.11,-71
80.11,-70
80.11,-23
80.1141,47
80.1141,97
80.1182,119
80.1182,88
80.1182,37
80.1223,-14
80.1223,-43
80.1264,-52
80.1264,-56
80.1264,-58
80.1305,-78
80.1305,-57
80.1305,9
80.1346,69
80.1346,112
80.1387,112
80.1387,67
80.1387,9
80.1428,-29
80.1428,-46
80.1469,-54
80.1469,-56
80.1469,-63
80.151,-75
80.151,-36
80.155,35
80.155,87
80.1551,121
80.1591,98
80.1592,47
80.1592,-9
80.1632,-41
80.1632,-50
80.1674,-57
80.1674,-58
80.1674,-76
80.1715,-65
80.1715,-5
80.1755,60
80.1755,106
80.1756,116
80.1796,79
80.1796,22
80.1837,-21
80.1837,-44
80.1837,-53
80.1878,-56
80.1879,-59
80.1879,-81
80.1919,-46
80.1919,26
80.196,79
80.196,118
80.196,104
80.2001,54
80.2001,-3
80.2042,-37
80.2042,-49
80.2042,-56
80.2083,-59
80.2083,-74
80.2083,-68
80.2124,-16
80.2124,53
80.2165,101
80.2165,117
80.2165,83
80.2206,30
80.2206,-15
80.2247,-42
80.2247,-52
80.2247,-55
80.2288,-57
80.2288,-79
80.2329,-50
80.2329,18
80.2329,74
80.237,118
80.237,108
80.237,59
80.241,0
80.241,-35
80.2452,-49
80.2452,-56
80.2452,-57
80.2493,-70
80.2493,-70
80.2533,-24
80.2534,48
80.2534,96
80.2574,120
80.2574,90
80.2615,37
80.2616,-14
80.2616,-42
80.2657,-51
80.2657,-55
80.2657,-58
80.2697,-79
80.2697,-58
80.2738,8
80.2738,67
80.2738,112
80.278,113
80.278,69
80.282,11
80.282,-28
80.282,-46
80.2861,-54
80.2862,-56
80.2902,-64
80.2902,-76
80.2902,-35
80.2943,36
80.2943,88
80.2943,121
80.2984,98
80.2984,47
80.3025,-9
80.3025,-41
80.3025,-52
80.3066,-57
80.3066,-59
80.3107,-76
80.3107,-64
80.3107,-4
80.3148,61
80.3148,106
80.3148,117
80.3189,79
80.3189,21
80.323,-21
80.323,-44
80.323,-53
80.3271,-55
80.3271,-59
80.3312,-79
80.3312,-45
80.3312,24
80.3353,79
80.3353,120
80.3394,105
80.3394,55
80.3394,-3
80.3435,-37
80.3435,-51
80.3435,-57
80.3475,-60
80.3476,-74
80.3517,-68
80.3517,-13
80.3517,54
80.3558,102
80.3558,118
80.3599,84
80.3599,28
80.3599,-17
80.364,-42
80.364,-52
80.368,-55
80.368,-58
80.3681,-79
80.3722,-51
80.3722,18
80.3722,73
80.3762,118
80.3762,108
80.3803,60
80.3803,0
80.3803,-33
80.3844,-47
80.3844,-54
80.3885,-58
80.3885,-72
80.3885,-71
80.3926,-24
80.3926,48
80.3926,98
80.3967,120
80.3967,91
80.4008,37
80.4008,-15
80.4008,-43
80.4049,-52
80.4049,-57
80.409,-58
80.409,-79
80.409,-59
80.4131,8
80.4131,68
80.4172,112
80.4172,113
80.4172,68
80.4213,10
80.4213,-28
80.4213,-46
80.4254,-55
80.4254,-56
80.4295,-64
80.4295,-74
80.4295,-33
80.4335,37
80.4335,88
80.4377,119
80.4377,97
80.4377,45
80.4418,-9
80.4418,-41
80.4458,-51
80.4459,-57
80.4459,-59
80.45,-77
80.45,-65
80.45,-2
80.454,62
80.454,107
80.4581,117
80.4582,78
80.4582,20
80.4622,-23
80.4622,-44
80.4663,-53
80.4663,-56
80.4664,-58
80.4704,-78
80.4704,-43
80.4704,27
80.4745,80
80.4745,117
80.4786,101
80.4786,53
80.4786,-4
80.4827,-39
80.4827,-50
80.4868,-55
80.4868,-57
80.4868,-73
80.4909,-67
80.4909,-13
80.495,55
80.495,104
80.495,117
80.4991,81
80.4991,26
80.5032,-18
80.5032,-42
80.5032,-52
80.5073,-56
80.5073,-60
80.5073,-80
80.5114,-48
80.5114,21
80.541,75
80.541,119
80.541,106
80.5411,58
80.5411,0
80.5411,-34
80.5411,-49
80.5411,-56
80.5411,-58
80.5411,-72
80.5411,-69
80.5411,-20
80.5411,48
80.5411,99
80.5411,119
80.5411,87
80.5411,34
80.5412,-15
80.5442,-42
80.5442,-52
80.5442,-56
80.5483,-58
80.5483,-79
80.5523,-54
80.5523,11
80.5524,69
80.5565,116
80.5565,112
80.5565,64
80.5605,7
80.5605,-31
80.5647,-48
80.5647,-56
80.5647,-57
80.5687,-65
80.5687,-72
80.5728,-30
80.5728,40
80.5728,91
80.577,120
80.577,94
80.581,42
80.581,-10
80.581,-40
80.5851,-51
80.5851,-57
80.5851,-58
80.5892,-79
80.5892,-63
80.5933,0
80.5933,65
80.5933,109
80.5974,115
80.5974,75
80.6015,17
80.6015,-24
80.6015,-45
80.6056,-54
80.6056,-57
80.6056,-61
80.6097,-77
80.6097,-40
80.6138,29
80.6138,82
80.6138,118
80.6178,101
80.6178,51
80.622,-6
80.622,-39
80.622,-50
80.6261,-56
80.6261,-59
80.6302,-75
80.6302,-66
80.6302,-10
80.6343,57
80.6343,104
80.6383,118
80.6383,82
80.6383,24
80.6425,-19
80.6425,-43
80.6425,-52
80.6465,-56
80.6465,-58
80.6506,-80
80.6506,-46
80.6506,22
80.6547,76
80.6547,117
80.6588,105
80.6588,57
80.6588,-2
80.663,-36
80.663,-49
80.663,-56
80.667,-58
80.667,-71
80.6711,-68
80.6711,-18
80.6711,52
80.6752,100
80.6752,118
80.6793,84
80.6793,30
80.6793,-17
80.6834,-43
80.6835,-51
80.6875,-54
80.6875,-57
80.6875,-79
80.6916,-52
80.6916,16
80.6916,72
80.6957,116
80.6957,109
80.6998,60
80.6998,1
80.6998,-34
80.7039,-49
80.7039,-55
80.708,-57
80.708,-69
80.708,-69
80.7121,-26
80.7121,45
80.7162,96
80.7162,119
80.7162,89
80.7203,36
80.7203,-15
80.7203,-41
80.7244,-49
80.7244,-55
80.7285,-59
80.7285,-81
80.7285,-58
80.7325,8
80.7326,68
80.7367,113
80.7367,114
80.7367,68
80.7407,11
80.7408,-27
80.7449,-46
80.7449,-54
80.7449,-57
80.749,-64
80.749,-75
80.7491,-35
80.753,35
80.753,86
80.7571,118
80.7571,97
80.7571,48
80.7612,-8
80.7612,-40
80.7653,-50
80.7653,-57
80.7653,-58
80.7694,-75
80.7694,-65
80.7694,-5
80.7735,60
80.7735,105
80.7776,115
80.7776,79
80.7776,23
80.7817,-20
80.7817,-43
80.7858,-53
80.7858,-55
80.7858,-58
80.7899,-79
80.7899,-45
80.794,23
80.794,77
80.794,118
80.7981,104
80.7981,55
80.7981,-3
80.8022,-36
80.8022,-49
80.8063,-56
80.8063,-59
80.8063,-73
80.8104,-66
80.8104,-15
80.8145,53
80.8145,102
80.8145,118
80.8186,82
80.8186,27
80.8226,-16
80.8226,-42
80.8227,-52
80.8268,-55
80.8268,-58
80.8268,-79
80.8308,-50
80.8308,18
80.835,73
80.835,117
80.835,108
80.839,58
80.839,0
80.8432,-34
80.8432,-49
80.8432,-56
80.8472,-58
80.8472,-71
80.8513,-68
80.8513,-21
80.8513,48
80.8554,98
80.8554,119
80.8554,89
80.8595,34
80.8595,-16
80.8636,-44
80.8636,-53
80.8636,-56
80.8677,-57
80.8677,-77
80.8718,-56
80.8718,9
80.8718,68
80.876,114
80.876,113
80.876,67
80.88,8
80.88,-29
80.8841,-47
80.8841,-54
80.8841,-57
80.8882,-64
80.8882,-74
80.8923,-33
80.8923,37
80.8923,87
80.8964,118
80.8964,95
80.9005,45
80.9005,-9
80.9005,-39
80.9046,-50
80.9046,-56
80.9046,-57
80.9086,-75
80.9086,-66
80.9128,-4
80.9128,60
80.9128,105
80.9168,116
80.9169,78
80.921,21
80.921,-21
80.921,-43
80.9251,-52
80.9251,-55
80.9291,-58
80.9292,-79
80.9292,-44
80.9332,25
80.9333,79
80.9333,118
80.9373,101
80.9373,53
80.9414,-3
80.9414,-35
80.9415,-48
80.9455,-56
80.9455,-59
80.9496,-74
80.9496,-67
80.9496,-15
80.9537,53
80.9537,102
80.9578,118
80.9578,83
80.9578,27
80.962,-17
80.962,-43
80.962,-51
80.966,-54
80.966,-56
80.9701,-79
80.9701,-49
80.9701,19
80.9742,74
80.9742,117
80.9783,108
80.9783,58
80.9783,0
80.9824,-37
80.9824,-51
80.9824,-55
80.9865,-57
80.9865,-69
80.9906,-68
80.9906,-21
80.9906,49
80.9947,97
80.9947,119
80.9988,87
80.9988,34
80.9988,-15
81.0029,-41
81.0029,-52
81.007,-57
81.007,-58
81.007,-78
81.0111,-55
81.0111,11
81.0111,69
81.0151,113
81.0152,111
81.0193,65
81.0193,7
81.0193,-30
81.0233,-46
81.0233,-54
81.0274,-56
81.0275,-64
81.0275,-72
81.0315,-31
81.0315,37
81.0316,89
81.0356,119
81.0356,93
81.0397,44
81.0398,-10
81.0398,-41
81.0438,-51
81.0438,-55
81.048,-58
81.048,-77
81.048,-62
81.052,0
81.052,63
81.0561,108
81.0561,114
81.0561,73
81.0602,16
81.0602,-25
81.0602,-44
81.0643,-52
81.0643,-55
81.0684,-59
81.0684,-78
81.0684,-42
81.0725,29
81.0725,81
81.0766,118
81.0766,101
81.0766,52
81.0807,-6
81.0807,-39
81.0848,-51
81.0848,-56
81.0848,-58
81.0889,-74
81.0889,-66
81.0889,-9
81.093,57
81.093,102
81.0971,116
81.0971,81
81.0971,26
81.1012,-19
81.1012,-43
81.1053,-51
81.1053,-54
81.1053,-56
81.1094,-79
81.1094,-50
81.1134,18
81.1134,73
81.1134,117
81.1175,108
81.1175,61
81.1175,0
81.1216,-36
81.1217,-49
81.1258,-54
81.1258,-56
81.1258,-71
81.1298,-70
81.1299,-23
81.134,48
81.134,99
81.134,118
81.138,88
81.138,35
81.1421,-15
81.1421,-41
81.1421,-52
81.1462,-56
81.1462,-57
81.1462,-78
81.1503,-55
81.1503,10
81.1544,68
81.1544,114
81.1545,111
81.1585,65
81.1585,7
81.1626,-29
81.1626,-47
81.1626,-54
81.1667,-56
81.1667,-64
81.1668,-73
81.1708,-31
81.1708,39
81.1749,89
81.1749,117
81.1749,95
81.179,45
81.179,-10
81.1831,-41
81.1831,-53
81.1831,-58
81.1872,-59
81.1872,-76
81.1912,-60
81.1913,2
81.1913,64
81.1954,107
81.1954,113
81.1954,75
81.1994,18
81.1994,-23
81.2036,-47
81.2036,-55
81.2036,-56
81.2077,-57
81.2077,-72
81.2117,-40
81.2118,28
81.2118,81
81.2159,118
81.2159,99
81.22,49
81.22,-8
81.22,-40
81.224,-48
81.224,-54
81.224,-58
81.2281,-74
81.2281,-66
81.2322,-11
81.2323,56
81.2323,104
81.2363,117
81.2363,81
81.2404,26
81.2404,-19
81.2404,-43
81.2445,-52
81.2445,-55
81.2445,-57
81.2486,-78
81.2486,-47
81.2527,20
81.2527,74
81.2527,116
81.2568,105
81.2568,56
81.2609,0
81.2609,-35
81.2609,-48
81.265,-55
81.265,-57
81.2691,-69
81.2691,-67
81.2691,-19
81.2732,48
81.2732,96
81.2732,117
81.2773,87
81.2773,33
81.2814,-16
81.2814,-42
81.2814,-49
81.2855,-54
81.2855,-58
81.2896,-80
81.2896,-56
81.2896,11
81.2937,69
81.2937,115
81.2978,111
81.2978,64
81.2978,6
81.3019,-30
81.3019,-46
81.3019,-53
81.306,-57
81.306,-65
81.3101,-72
81.3101,-30
81.3101,39
81.3141,89
81.3141,117
81.3182,90
81.3182,42
81.3182,-9
