Program Time [s],data 0,data 1,data 2,data 3
128.296,1,1,1,2
128.297,1,0,2,3
128.297,3,0,2,6
128.298,4,0,2,6
128.298,5,1,1,8
128.299,8,4,2,7
128.299,7,2,1,6
128.3,7,2,2,5
128.301,7,2,1,4
128.301,8,5,2,4
128.302,5,6,4,3
128.302,4,4,3,3
128.303,3,4,3,3
128.304,2,2,1,0
128.304,1,1,0,0
128.305,0,0,0,0
128.305,1,0,0,0
128.306,3,3,1,2
128.306,4,4,2,3
128.307,5,5,2,2
128.308,4,4,1,0
128.308,2,2,1,1
128.309,3,3,2,2
128.309,3,3,2,1
128.31,2,3,2,1
128.31,1,2,3,3
128.311,4,7,5,4
128.312,4,7,6,2
128.312,3,6,4,2
128.313,3,5,1,-1
128.313,1,2,0,-1
128.314,0,1,0,-1
128.314,0,1,1,0
128.315,1,2,1,1
128.316,2,1,1,0
128.316,2,1,1,1
128.317,2,1,1,2
128.317,2,1,0,3
128.318,3,1,1,4
128.318,4,1,0,5
128.319,6,1,1,5
128.32,5,0,1,6
128.32,5,2,2,6
128.321,5,2,3,6
128.321,4,2,4,5
128.322,4,4,5,5
128.323,5,4,5,5
128.323,5,5,6,5
128.324,5,6,4,2
128.324,4,4,2,1
128.325,2,3,0,0
128.325,5,4,0,0
128.326,4,3,-1,-2
128.327,0,0,-1,-2
128.327,0,0,0,-1
128.328,0,1,1,1
128.328,2,1,1,2
128.329,3,2,2,3
128.329,5,4,3,5
128.33,7,7,5,4
128.331,6,7,5,3
128.331,4,8,7,2
128.332,2,5,4,0
128.332,0,3,1,-1
128.333,0,3,0,-1
128.333,-1,1,0,-1
128.334,-1,1,0,0
128.335,0,1,1,0
128.335,0,1,2,1
128.336,1,1,1,3
128.336,3,4,3,4
128.337,4,2,3,5
128.337,4,1,1,4
128.338,5,0,0,4
128.339,5,0,0,5
128.339,5,1,0,5
128.34,6,2,1,5
128.34,6,2,2,6
128.341,6,3,2,5
128.342,7,6,4,5
128.342,6,4,3,3
128.343,3,4,3,3
128.343,2,3,3,2
128.344,3,3,3,2
128.344,1,3,2,2
128.345,2,3,2,1
128.345,1,2,1,0
128.346,1,3,2,0
128.347,1,1,1,0
128.347,0,0,1,0
128.348,0,0,1,1
128.348,1,0,1,3
128.349,3,1,1,4
128.35,5,3,3,5
128.35,5,4,4,6
128.351,6,7,5,4
128.351,6,9,6,3
128.352,4,7,6,1
128.352,2,5,3,0
128.353,2,5,2,0
128.353,0,1,-1,-2
128.354,-1,1,0,-1
128.355,0,2,0,0
128.355,1,2,1,0
128.356,2,3,0,0
128.356,1,2,1,1
128.357,1,1,0,1
128.358,2,0,0,2
128.358,3,0,0,4
128.359,5,0,0,5
128.359,8,2,0,6
128.36,10,4,0,6
128.36,8,3,0,4
128.361,7,4,2,5
128.362,7,5,4,4
128.362,6,6,4,4
128.363,4,5,4,2
128.363,2,3,3,1
128.364,0,0,2,0
128.364,-1,0,2,2
128.365,1,2,3,2
128.366,1,1,2,2
128.366,1,1,2,3
128.367,3,2,2,2
128.367,3,3,2,3
128.368,4,2,1,3
128.368,6,4,1,3
128.369,6,4,0,1
128.37,5,3,0,1
128.37,4,4,1,1
128.371,5,5,3,1
128.371,2,5,3,0
128.372,1,5,4,0
128.372,0,4,4,0
128.373,0,3,4,0
128.374,-1,1,1,0
128.374,-1,0,1,1
128.375,1,2,2,2
128.375,2,2,1,2
128.376,3,1,1,2
128.376,3,1,0,3
128.377,3,1,0,2
128.378,3,1,1,4
128.378,5,1,0,4
128.379,5,1,0,5
128.379,7,2,1,6
128.38,8,4,2,5
128.38,8,5,4,5
128.381,6,4,3,4
128.382,6,4,3,3
128.382,4,3,2,2
128.383,3,2,1,1
128.383,3,2,1,0
128.384,2,2,1,1
128.385,3,4,2,1
128.385,2,4,3,1
128.386,2,2,1,0
128.386,0,1,1,1
128.387,0,1,2,2
128.387,2,3,4,3
128.388,2,3,4,3
128.389,2,3,3,3
128.389,2,3,3,3
128.39,3,3,2,3
128.39,4,1,0,3
128.391,7,4,1,3
128.391,10,12,6,3
128.392,7,10,5,1
128.393,2,5,2,-1
128.393,-1,2,1,-3
128.394,-2,0,0,-2
128.394,-2,0,0,-1
128.395,0,0,0,0
128.395,0,0,0,2
128.396,2,1,1,3
128.397,4,2,2,4
128.397,4,2,0,4
128.398,5,2,1,4
128.398,5,2,1,5
128.399,6,2,1,5
128.4,5,0,1,5
128.4,5,2,1,5
128.401,6,3,2,6
128.401,6,3,3,6
128.402,5,5,4,5
128.402,4,4,3,4
128.403,3,3,3,2
128.403,3,4,3,2
128.404,3,5,3,2
128.405,2,4,2,1
128.405,2,2,1,1
128.406,1,1,0,0
128.406,2,2,0,0
128.407,3,3,1,1
128.407,2,2,1,0
128.408,3,3,2,2
128.409,3,2,1,1
128.409,2,2,1,2
128.41,2,1,1,1
128.41,1,2,2,2
128.411,2,4,5,4
128.411,5,6,7,5
128.412,6,9,7,3
128.413,5,8,5,0
128.413,3,7,3,0
128.414,1,3,0,-3
128.414,-1,1,0,-2
128.415,-1,0,0,-1
128.416,-1,0,0,0
128.416,0,0,1,2
128.417,0,-1,0,4
128.417,2,-1,0,4
128.418,5,0,1,6
128.418,7,2,3,7
128.419,7,3,3,8
128.419,8,4,2,6
128.42,8,4,2,5
128.421,9,5,2,5
128.421,8,5,2,3
128.422,6,5,2,3
128.422,5,4,2,1
128.423,4,3,0,0
128.424,3,3,1,0
128.424,1,2,1,0
128.425,2,2,1,0
128.425,0,2,1,1
128.426,1,2,1,0
128.426,1,1,1,1
128.427,1,2,2,2
128.428,1,1,3,3
128.428,2,2,4,4
128.429,4,4,5,4
128.429,4,2,2,2
128.43,3,3,2,3
128.43,5,4,3,3
128.431,5,7,4,3
128.432,5,6,3,0
128.432,3,4,0,0
128.433,2,2,1,0
128.433,0,1,1,0
128.434,0,0,1,1
128.434,1,2,2,1
128.435,1,2,2,0
128.436,2,3,3,1
128.436,3,5,5,2
128.437,1,3,4,3
128.437,1,0,0,2
128.438,2,-1,-1,3
128.438,4,0,0,4
128.439,6,2,0,5
128.44,7,2,1,5
128.44,8,3,1,4
128.441,5,2,1,4
128.441,5,3,2,5
128.442,6,5,3,4
128.443,6,5,3,3
128.443,5,4,2,2
128.444,3,3,2,1
128.444,2,3,2,1
128.445,2,1,0,0
128.445,1,1,1,0
128.446,1,2,3,2
128.446,2,2,2,1
128.447,1,1,2,2
128.448,2,2,2,2
128.448,2,1,1,3
128.449,4,3,2,3
128.449,4,5,3,3
128.45,5,4,3,2
128.451,3,4,2,1
128.451,3,7,6,2
128.452,4,8,7,2
128.452,3,6,4,0
128.453,1,6,5,0
128.453,-1,1,0,-2
128.454,-2,0,-1,-2
128.455,-1,0,0,0
128.455,1,1,0,1
128.456,1,1,1,2
128.456,3,1,1,3
